Date,Store,Store,Sales,Predicted_Sales
2015-07-09,179,179,6195,5691.794967252229
2015-07-09,180,180,6508,6002.4736413894325
2015-07-09,181,181,5384,5554.781537601998
2015-07-09,174,174,6024,5554.781537601998
2015-07-09,182,182,4313,5265.142278248869
2015-07-09,184,184,5210,5458.131430269915
2015-07-09,185,185,5847,5757.098194738084
2015-07-09,186,186,3457,4063.223608715133
2015-07-09,187,187,4816,5283.2391244961345
2015-07-09,188,188,4718,5238.768804409538
2015-07-09,189,189,8279,6002.4736413894325
2015-07-09,183,183,4864,5830.450604022008
2015-07-09,557,557,3330,6974.534733501256
2015-07-09,145,145,6922,5550.180865390509
2015-07-09,559,559,5323,5563.692813572249
2015-07-09,941,941,3998,5183.142511615836
2015-07-09,940,940,7398,5673.9362912716915
2015-07-09,939,939,4871,5441.505124214649
2015-07-09,938,938,8368,7598.622619614159
2015-07-09,937,937,5528,5593.132328753234
2015-07-09,936,936,5294,5881.412251301751
2015-07-09,935,935,5373,5014.345324672989
2015-07-09,934,934,6152,5507.427126619253
2015-07-09,933,933,7629,5673.9362912716915
2015-07-09,932,932,6163,6587.6950706244925
2015-07-09,931,931,4730,4354.090183297109
2015-07-09,930,930,6045,5759.993907629361
2015-07-09,929,929,4843,5673.9362912716915
2015-07-09,928,928,6279,5254.423974065687
2015-07-09,927,927,5560,5234.004787443703
2015-07-09,926,926,5000,5507.427126619253
2015-07-09,925,925,5239,5314.022396326499
2015-07-09,911,911,8992,7586.837275191763
2015-07-09,912,912,5259,5618.7597863082365
2015-07-09,913,913,7088,6732.501705005999
2015-07-09,914,914,9163,5572.198156841354
2015-07-09,915,915,5109,5227.62196975789
2015-07-09,916,916,4305,4741.45280414791
2015-07-09,942,942,4842,5507.427126619253
2015-07-09,917,917,5964,5673.9362912716915
2015-07-09,919,919,4951,5572.198156841354
2015-07-09,920,920,4847,5242.242212513856
2015-07-09,921,921,8420,8727.760825564546
2015-07-09,922,922,6716,5997.213856322892
2015-07-09,923,923,5041,4836.432414171624
2015-07-09,924,924,3743,5507.427126619253
2015-07-09,918,918,5258,5166.438595130436
2015-07-09,910,910,5002,5507.427126619253
2015-07-09,943,943,6952,5889.466061915608
2015-07-09,945,945,4117,4811.076370349645
2015-07-09,976,976,5808,5673.9362912716915
2015-07-09,975,975,7574,5507.427126619253
2015-07-09,974,974,10910,10574.389510034955
2015-07-09,973,973,6127,5397.5005434509685
2015-07-09,972,972,3358,2919.189590095191
2015-07-09,971,971,8499,5232.2575446590945
2015-07-09,970,970,2919,5199.913741011117
2015-07-09,969,969,3304,5161.593664213682
2015-07-09,968,968,6681,6439.658204214645
2015-07-09,967,967,8333,5507.427126619253
2015-07-09,966,966,4238,4301.281707381452
2015-07-09,965,965,6912,6781.337477368681
2015-07-09,964,964,7107,7807.202845801895
2015-07-09,963,963,10614,9288.06066648442
2015-07-09,962,962,4947,5332.300114392918
2015-07-09,961,961,5845,5662.9704552520925
2015-07-09,960,960,5708,5507.427126619253
2015-07-09,946,946,3871,4931.323529474905
2015-07-09,947,947,5839,5314.022396326499
2015-07-09,948,948,7859,5853.346461919173
2015-07-09,949,949,4906,4293.3080283698355
2015-07-09,950,950,4507,5673.9362912716915
2015-07-09,951,951,6609,5227.196874100435
2015-07-09,944,944,6343,6259.784179744779
2015-07-09,952,952,6037,5673.9362912716915
2015-07-09,954,954,4883,5291.496805113471
2015-07-09,955,955,4482,5767.326065177805
2015-07-09,956,956,2900,5393.940472568338
2015-07-09,957,957,7200,6469.42768163025
2015-07-09,958,958,3404,3933.037826244651
2015-07-09,959,959,5990,6435.978662732091
2015-07-09,953,953,5538,4999.661872121514
2015-07-09,977,977,3069,5161.593664213682
2015-07-09,908,908,3353,5091.718618447609
2015-07-09,906,906,9146,7858.251095403414
2015-07-09,870,870,6851,7689.69377942394
2015-07-09,869,869,4294,4794.186525046118
2015-07-09,868,868,8813,5367.645331076542
2015-07-09,867,867,4860,4523.345605001347
2015-07-09,866,866,5987,5507.427126619253
2015-07-09,865,865,6815,6026.94579976346
2015-07-09,864,864,3813,5234.633181501077
2015-07-09,863,863,8343,6601.192067663094
2015-07-09,862,862,8020,5593.132328753234
2015-07-09,861,861,3604,5220.012938745111
2015-07-09,860,860,5924,5975.547712257652
2015-07-09,859,859,7749,6482.171732070826
2015-07-09,858,858,4706,5486.629182587918
2015-07-09,857,857,7073,5507.427126619253
2015-07-09,856,856,6257,5798.1722714285
2015-07-09,855,855,5427,5498.14115918293
2015-07-09,854,854,5486,5507.427126619253
2015-07-09,840,840,5657,7695.09388605583
2015-07-09,841,841,2407,2796.404524744152
2015-07-09,842,842,21648,9211.996630877527
2015-07-09,843,843,8620,7809.988953685829
2015-07-09,844,844,3188,5088.398990936164
2015-07-09,845,845,4747,5507.427126619253
2015-07-09,871,871,6013,5940.243839682137
2015-07-09,846,846,8316,5507.427126619253
2015-07-09,848,848,6032,5208.590347559988
2015-07-09,849,849,7384,5975.547712257652
2015-07-09,850,850,5405,5253.63826481042
2015-07-09,851,851,4209,5403.38816074038
2015-07-09,852,852,4056,5234.633181501077
2015-07-09,853,853,9027,6993.951474432658
2015-07-09,847,847,5761,5707.920869081646
2015-07-09,907,907,6120,5544.632426207253
2015-07-09,872,872,6933,5507.427126619253
2015-07-09,874,874,3976,4358.270092365608
2015-07-09,905,905,6024,7795.448635598037
2015-07-09,904,904,4586,5203.9221357164215
2015-07-09,903,903,11598,8337.636865776021
2015-07-09,902,902,3336,5165.478814546119
2015-07-09,901,901,6183,5806.293054299071
2015-07-09,900,900,5737,5507.427126619253
2015-07-09,899,899,5229,5572.198156841354
2015-07-09,898,898,7190,5547.311852758626
2015-07-09,897,897,2557,5486.629182587918
2015-07-09,896,896,6656,7686.237045518565
2015-07-09,895,895,9545,7669.213402714615
2015-07-09,894,894,7048,7686.237045518565
2015-07-09,893,893,5637,5719.205596636728
2015-07-09,892,892,7339,5624.368037182539
2015-07-09,891,891,6658,5233.5752084464075
2015-07-09,890,890,5719,5507.427126619253
2015-07-09,889,889,4324,4180.17110879631
2015-07-09,875,875,3942,5507.427126619253
2015-07-09,876,876,15955,8408.359658706555
2015-07-09,877,877,5939,5648.347078438058
2015-07-09,878,878,7360,7703.94941807996
2015-07-09,879,879,4170,3263.947734420551
2015-07-09,880,880,7424,5975.547712257652
2015-07-09,873,873,3732,3695.3582782486965
2015-07-09,881,881,3301,3426.4757602889904
2015-07-09,883,883,4029,4358.270092365608
2015-07-09,884,884,5414,5975.547712257652
2015-07-09,885,885,5115,7672.571575105812
2015-07-09,886,886,6536,5960.374388242929
2015-07-09,887,887,6350,5512.593701339374
2015-07-09,888,888,7431,5507.427126619253
2015-07-09,882,882,5501,6058.985553453367
2015-07-09,839,839,3176,7646.195245608995
2015-07-09,978,978,6608,5686.477405185748
2015-07-09,980,980,4972,5680.42574700817
2015-07-09,1081,1081,6737,5666.236269735307
2015-07-09,1080,1080,8512,5903.7850887167915
2015-07-09,1079,1079,7491,6600.370396930363
2015-07-09,1078,1078,6323,5198.577969967402
2015-07-09,1077,1077,3787,5500.588544683793
2015-07-09,1076,1076,3461,3861.1403706750225
2015-07-09,1075,1075,10907,10206.085099768454
2015-07-09,1074,1074,4162,5479.790600652458
2015-07-09,1073,1073,8833,6972.7001051858115
2015-07-09,1072,1072,6647,5500.588544683793
2015-07-09,1071,1071,5330,5188.696220963714
2015-07-09,1070,1070,5965,5674.17732019376
2015-07-09,1069,1069,5746,5745.642567259089
2015-07-09,1068,1068,4190,5500.588544683793
2015-07-09,1067,1067,5645,5022.499814060817
2015-07-09,1066,1066,8447,9467.436895877587
2015-07-09,1065,1065,4270,5156.425374764835
2015-07-09,1051,1051,6807,6080.883504305979
2015-07-09,1052,1052,6593,5500.588544683793
2015-07-09,1053,1053,6747,7156.8487670724835
2015-07-09,1054,1054,5531,5500.588544683793
2015-07-09,1055,1055,6905,6251.593450030446
2015-07-09,1056,1056,3717,5500.588544683793
2015-07-09,1082,1082,6871,6048.650509187818
2015-07-09,1057,1057,6587,5439.520771559641
2015-07-09,1059,1059,7756,6895.53225083748
2015-07-09,1060,1060,7067,5491.30257724747
2015-07-09,1061,1061,7316,6111.355685279024
2015-07-09,1062,1062,5047,5174.875552900223
2015-07-09,1063,1063,3968,3822.436660248899
2015-07-09,1064,1064,8364,7836.112220119701
2015-07-09,1058,1058,5990,6036.064799337476
2015-07-09,1050,1050,6366,5500.588544683793
2015-07-09,1083,1083,4813,5390.262487728368
2015-07-09,1085,1085,6962,6297.737086265979
2015-07-09,558,558,2808,2575.7431904744262
2015-07-09,1115,1115,5686,5186.795741156886
2015-07-09,1114,1114,20355,19190.173162393163
2015-07-09,1113,1113,6226,5953.426030714485
2015-07-09,1112,1112,7026,6977.160332535469
2015-07-09,1111,1111,3828,4619.892480200346
2015-07-09,1110,1110,3876,4041.2951763891265
2015-07-09,1109,1109,3903,4904.920640874163
2015-07-09,1108,1108,6025,4741.36715164237
2015-07-09,1107,1107,4163,4861.91537068703
2015-07-09,1106,1106,4550,4993.1209648264785
2015-07-09,1105,1105,3888,4755.338126384104
2015-07-09,1104,1104,4331,4237.041599006127
2015-07-09,1103,1103,4614,4813.062901079296
2015-07-09,1102,1102,6083,5263.201438972697
2015-07-09,1101,1101,9495,8377.652737456749
2015-07-09,1100,1100,3571,4662.39963672949
2015-07-09,1086,1086,5008,5015.144739103406
2015-07-09,1087,1087,5739,5424.822525555337
2015-07-09,1088,1088,3886,5378.26356807834
2015-07-09,1089,1089,8449,8384.45533004934
2015-07-09,1090,1090,5971,5428.168832434098
2015-07-09,1091,1091,7596,6958.7695088837145
2015-07-09,1084,1084,6006,5474.599698595319
2015-07-09,1092,1092,10184,9310.310657054068
2015-07-09,1094,1094,3975,4590.622040624877
2015-07-09,1095,1095,4442,4747.642155395693
2015-07-09,1096,1096,5290,5022.122537496409
2015-07-09,1097,1097,9995,9405.500257970709
2015-07-09,1098,1098,5088,4737.553498541285
2015-07-09,1099,1099,7467,7356.2888671852215
2015-07-09,1093,1093,8363,6998.761457431291
2015-07-09,979,979,5957,5436.459326445405
2015-07-09,1049,1049,3268,5215.771224794584
2015-07-09,1047,1047,4259,5500.588544683793
2015-07-09,1011,1011,6013,5307.861913149615
2015-07-09,1010,1010,8572,5507.427126619253
2015-07-09,1009,1009,4813,4327.628002810912
2015-07-09,1008,1008,4303,4318.475294233306
2015-07-09,1007,1007,5725,6074.865282699893
2015-07-09,1006,1006,6124,5507.427126619253
2015-07-09,1005,1005,6032,6074.865282699893
2015-07-09,1004,1004,4126,5199.913741011117
2015-07-09,1003,1003,4411,5474.854139969952
2015-07-09,1002,1002,6619,4842.568631535579
2015-07-09,1001,1001,5550,5112.837678498785
2015-07-09,1000,1000,6131,5813.177757169905
2015-07-09,999,999,9319,7287.994639132676
2015-07-09,998,998,3558,5188.696220963714
2015-07-09,997,997,4170,5507.427126619253
2015-07-09,996,996,6456,5497.052606104262
2015-07-09,995,995,9377,6074.865282699893
2015-07-09,981,981,6728,6013.99806538425
2015-07-09,982,982,7828,6172.244274369756
2015-07-09,983,983,7121,7108.9748630470785
2015-07-09,984,984,4485,5286.560031911038
2015-07-09,985,985,7383,5308.28700880707
2015-07-09,986,986,4075,5161.168568556226
2015-07-09,1012,1012,4959,5507.427126619253
2015-07-09,987,987,5709,6255.814957757438
2015-07-09,989,989,4983,4915.729891443637
2015-07-09,990,990,5270,5319.831422719106
2015-07-09,991,991,5468,4636.797067883281
2015-07-09,992,992,4452,5473.424219505711
2015-07-09,993,993,6682,5507.427126619253
2015-07-09,994,994,3613,5419.960025746105
2015-07-09,988,988,4164,4318.475294233306
2015-07-09,1048,1048,6052,5254.607667246293
2015-07-09,1013,1013,2996,5161.168568556226
2015-07-09,1015,1015,4922,5507.427126619253
2015-07-09,1046,1046,8435,7162.09966817021
2015-07-09,1045,1045,9017,7997.677415787085
2015-07-09,1044,1044,4839,5697.883607467465
2015-07-09,1043,1043,7418,7815.206806244103
2015-07-09,1042,1042,4105,5491.30257724747
2015-07-09,1041,1041,4856,4947.089462872209
2015-07-09,1040,1040,7757,5507.427126619253
2015-07-09,1039,1039,7172,9603.388172331423
2015-07-09,1038,1038,5764,5311.288536033697
2015-07-09,1037,1037,4965,5901.448351631306
2015-07-09,1036,1036,5337,5507.427126619253
2015-07-09,1035,1035,4862,4291.648423285368
2015-07-09,1034,1034,6160,5561.755743725912
2015-07-09,1033,1033,11313,12221.97488559529
2015-07-09,1032,1032,8427,7860.92902885633
2015-07-09,1031,1031,4187,4479.93355370505
2015-07-09,1030,1030,3414,3329.407764094849
2015-07-09,1016,1016,4752,5161.168568556226
2015-07-09,1017,1017,6675,6386.738129340025
2015-07-09,1018,1018,9527,9492.171743703248
2015-07-09,1019,1019,5802,5593.132328753234
2015-07-09,1020,1020,7108,7440.646995042155
2015-07-09,1021,1021,8620,7445.103575843082
2015-07-09,1014,1014,8088,9878.423839658655
2015-07-09,1022,1022,6342,5917.481488999274
2015-07-09,1024,1024,5450,4722.01057415547
2015-07-09,1025,1025,6760,6429.03056997642
2015-07-09,1026,1026,7266,5314.628190854693
2015-07-09,1027,1027,8514,10117.187275928085
2015-07-09,1028,1028,4162,3930.830603932313
2015-07-09,1029,1029,5539,4512.680783890228
2015-07-09,1023,1023,5847,5507.427126619253
2015-07-09,838,838,8153,5507.427126619253
2015-07-09,285,285,4715,5564.654116292787
2015-07-09,836,836,5485,5469.925543530503
2015-07-09,660,660,5049,5160.988736334397
2015-07-09,659,659,4656,6949.490359228492
2015-07-09,658,658,5462,5207.965163553236
2015-07-09,657,657,5061,5139.331459350338
2015-07-09,656,656,2929,5238.974830320781
2015-07-09,655,655,7713,5251.480143196272
2015-07-09,654,654,6919,6053.860755917703
2015-07-09,653,653,5175,5585.007214938206
2015-07-09,652,652,6314,5532.106327883001
2015-07-09,651,651,5801,6982.297380896841
2015-07-09,650,650,5833,5223.283907071427
2015-07-09,649,649,3054,3150.8640750826903
2015-07-09,648,648,5968,5488.942617664183
2015-07-09,647,647,5520,6042.760625620423
2015-07-09,646,646,5162,6939.233603963762
2015-07-09,645,645,8630,7699.5048139995415
2015-07-09,644,644,7921,5585.007214938206
2015-07-09,630,630,5709,6798.365420495198
2015-07-09,631,631,4914,5585.007214938206
2015-07-09,632,632,6675,5942.076622927171
2015-07-09,633,633,6359,5585.007214938206
2015-07-09,634,634,6888,5572.250259052184
2015-07-09,635,635,5191,4898.827266438361
2015-07-09,661,661,5895,6128.1430787126765
2015-07-09,636,636,3914,5210.816632070563
2015-07-09,638,638,4876,6147.538679981384
2015-07-09,639,639,3644,6078.324757496887
2015-07-09,640,640,9833,6253.768030272082
2015-07-09,641,641,4247,5202.174336002823
2015-07-09,642,642,3034,5184.198720211632
2015-07-09,643,643,6573,6579.946430279599
2015-07-09,637,637,8559,5585.007214938206
2015-07-09,629,629,5564,5181.921895183494
2015-07-09,662,662,6152,6986.070211518166
2015-07-09,664,664,4493,6707.1588316986545
2015-07-09,695,695,4122,5229.279594833139
2015-07-09,694,694,7206,5280.527297283555
2015-07-09,693,693,4730,5280.527297283555
2015-07-09,692,692,5474,5333.552186610556
2015-07-09,691,691,6524,5585.007214938206
2015-07-09,690,690,4555,6953.827220235494
2015-07-09,689,689,5876,5644.698762072188
2015-07-09,688,688,3672,3175.3914294698397
2015-07-09,687,687,7685,7189.100375921931
2015-07-09,686,686,6632,5532.106327883001
2015-07-09,685,685,4910,5252.979428874607
2015-07-09,684,684,6903,5246.581202774551
2015-07-09,683,683,6821,7213.765607315642
2015-07-09,682,682,11717,6982.297380896841
2015-07-09,681,681,3578,5198.102528425109
2015-07-09,680,680,4663,5524.275078547867
2015-07-09,679,679,8883,7556.889028229129
2015-07-09,665,665,6925,6615.37299907528
2015-07-09,666,666,5374,5592.030135138431
2015-07-09,667,667,7002,7213.765607315642
2015-07-09,668,668,7722,6986.070211518166
2015-07-09,669,669,4288,4059.7347783769524
2015-07-09,670,670,5985,5480.702345921062
2015-07-09,663,663,4736,6042.760625620423
2015-07-09,671,671,6898,5480.702345921062
2015-07-09,673,673,7149,5840.877397004129
2015-07-09,674,674,7097,5592.030135138431
2015-07-09,675,675,4852,5275.002022324451
2015-07-09,676,676,8191,6972.342028395055
2015-07-09,677,677,5651,5680.054582363204
2015-07-09,678,678,6346,5585.007214938206
2015-07-09,672,672,7366,6982.297380896841
2015-07-09,696,696,8839,6980.063120621819
2015-07-09,628,628,4881,5257.112021899191
2015-07-09,626,626,8949,6147.538679981384
2015-07-09,590,590,4605,5563.692813572249
2015-07-09,589,589,4877,5142.343369766435
2015-07-09,588,588,5737,5538.919634662807
2015-07-09,587,587,10296,5871.41573766095
2015-07-09,586,586,13249,7171.730535112192
2015-07-09,585,585,4530,7002.342714464596
2015-07-09,584,584,3771,5201.947749545302
2015-07-09,583,583,3840,3867.9991631302714
2015-07-09,582,582,5180,6992.967742684371
2015-07-09,581,581,4553,6078.324757496887
2015-07-09,580,580,8280,7015.714239801497
2015-07-09,579,579,6955,6335.725102048883
2015-07-09,578,578,10627,6242.911039626126
2015-07-09,577,577,4358,5570.715733772477
2015-07-09,576,576,6016,6988.485944438756
2015-07-09,575,575,3960,5180.486990966026
2015-07-09,574,574,7388,6179.864619828993
2015-07-09,837,837,3905,3654.840584929617
2015-07-09,560,560,12145,10625.581874896465
2015-07-09,562,562,16703,6982.826087280996
2015-07-09,563,563,3997,5177.3392861837865
2015-07-09,564,564,6124,5563.692813572249
2015-07-09,565,565,5375,6992.173987917017
2015-07-09,591,591,5212,5563.692813572249
2015-07-09,566,566,4739,5563.692813572249
2015-07-09,568,568,4665,5563.692813572249
2015-07-09,569,569,4646,6969.097904157886
2015-07-09,570,570,3902,6974.534733501256
2015-07-09,571,571,7187,5464.448612583976
2015-07-09,572,572,6280,5563.692813572249
2015-07-09,573,573,2920,5095.433349350605
2015-07-09,567,567,4066,5191.959528939754
2015-07-09,627,627,6228,5533.9493350326175
2015-07-09,592,592,4631,3869.1803270016812
2015-07-09,594,594,4279,7054.094575969519
2015-07-09,625,625,5695,5264.982035573057
2015-07-09,624,624,6820,6078.324757496887
2015-07-09,623,623,5873,5585.007214938206
2015-07-09,622,622,4788,4370.584300773303
2015-07-09,621,621,4996,5331.924545972437
2015-07-09,620,620,7945,5585.007214938206
2015-07-09,619,619,3842,4679.350332202479
2015-07-09,618,618,6019,6147.538679981384
2015-07-09,617,617,6773,5585.007214938206
2015-07-09,616,616,7549,5585.007214938206
2015-07-09,615,615,8168,6986.070211518166
2015-07-09,614,614,6200,6986.070211518166
2015-07-09,613,613,5418,6290.578233167446
2015-07-09,612,612,4879,5570.715733772477
2015-07-09,611,611,5496,5563.692813572249
2015-07-09,610,610,3523,6939.233603963762
2015-07-09,609,609,4742,4390.288778630577
2015-07-09,595,595,13595,7115.027420017321
2015-07-09,596,596,4417,6942.613190797258
2015-07-09,597,597,4715,4560.248385555232
2015-07-09,598,598,4483,5178.338257279176
2015-07-09,599,599,8310,7009.539370844835
2015-07-09,600,600,6396,5401.475964912276
2015-07-09,593,593,10807,8211.806436812898
2015-07-09,601,601,3670,5563.692813572249
2015-07-09,603,603,6186,5388.128614711222
2015-07-09,604,604,6109,6147.538679981384
2015-07-09,605,605,6734,5563.692813572249
2015-07-09,606,606,5096,5212.851848174182
2015-07-09,607,607,3356,5153.3209735400205
2015-07-09,608,608,9387,8680.126422899273
2015-07-09,602,602,6511,5570.715733772477
2015-07-09,697,697,9195,5752.939549273212
2015-07-09,561,561,6088,6323.951520234742
2015-07-09,699,699,7260,6468.484928064353
2015-07-09,698,698,16513,8706.748263420714
2015-07-09,799,799,8309,8289.344503964998
2015-07-09,798,798,7528,5967.78645198189
2015-07-09,797,797,3625,5081.113630895596
2015-07-09,796,796,7023,5978.75228800149
2015-07-09,795,795,3118,5197.516427958098
2015-07-09,794,794,3589,5770.0098843869255
2015-07-09,793,793,3561,3516.7065977030334
2015-07-09,792,792,5531,5764.691184453772
2015-07-09,791,791,7319,6007.767800577817
2015-07-09,790,790,6570,6019.520182073801
2015-07-09,789,789,4041,5785.969438485902
2015-07-09,788,788,15299,7926.46960529008
2015-07-09,787,787,9472,8372.952206947128
2015-07-09,786,786,3135,4156.359417174312
2015-07-09,785,785,6017,5256.564397895115
2015-07-09,784,784,5615,5218.244321097679
2015-07-09,770,770,3917,6893.372498812745
2015-07-09,771,771,6561,5514.9036093920995
2015-07-09,772,772,4060,3365.6359589519693
2015-07-09,773,773,5116,6921.842659474091
2015-07-09,774,774,4916,6827.905218115235
2015-07-09,775,775,7258,5507.427126619253
2015-07-09,801,801,4539,4275.340648200226
2015-07-09,776,776,4398,5241.944155139147
2015-07-09,778,778,4729,5309.384488965437
2015-07-09,779,779,6703,5651.372895489516
2015-07-09,780,780,6891,5548.845621695119
2015-07-09,781,781,4397,6827.905218115235
2015-07-09,782,782,4910,5507.427126619253
2015-07-09,783,783,7251,5663.863709599541
2015-07-09,777,777,3740,5507.427126619253
2015-07-09,769,769,11141,5352.65641968355
2015-07-09,802,802,5571,5234.633181501077
2015-07-09,804,804,4336,5081.113630895596
2015-07-09,835,835,4512,5486.629182587918
2015-07-09,834,834,5479,4600.060589147018
2015-07-09,833,833,4566,5486.629182587918
2015-07-09,832,832,5855,5507.427126619253
2015-07-09,831,831,10866,7923.894367027334
2015-07-09,830,830,5738,5507.427126619253
2015-07-09,829,829,5260,7684.497715724042
2015-07-09,828,828,5164,4372.849184717734
2015-07-09,827,827,15057,8240.630007048752
2015-07-09,826,826,8219,5975.547712257652
2015-07-09,825,825,3878,5259.788876684943
2015-07-09,824,824,7514,5548.845621695119
2015-07-09,823,823,5641,5427.301008413836
2015-07-09,822,822,6113,5259.788876684943
2015-07-09,821,821,6404,7677.676404103131
2015-07-09,820,820,11380,7862.411410326687
2015-07-09,819,819,5166,7881.98849783114
2015-07-09,805,805,4564,4500.616797258299
2015-07-09,806,806,5165,5392.646504119956
2015-07-09,807,807,8612,8350.80991194028
2015-07-09,808,808,8340,6448.924181625779
2015-07-09,809,809,7693,6063.873891278119
2015-07-09,810,810,5058,5964.581876238054
2015-07-09,803,803,4852,5299.623839732999
2015-07-09,811,811,3901,6542.793337441375
2015-07-09,813,813,5125,6748.52727380143
2015-07-09,814,814,8721,7293.682928280693
2015-07-09,815,815,4906,5196.313104703642
2015-07-09,816,816,5058,6568.771812016283
2015-07-09,817,817,21279,12521.423541164102
2015-07-09,818,818,5488,5275.123094535437
2015-07-09,812,812,6209,5553.980578638402
2015-07-09,768,768,11862,10250.609297683071
2015-07-09,800,800,4083,4104.300176445506
2015-07-09,766,766,5843,5824.3785278618
2015-07-09,730,730,6208,6986.070211518166
2015-07-09,729,729,9167,6225.768710278581
2015-07-09,728,728,4924,5264.303829078324
2015-07-09,727,727,4528,3938.3135293667788
2015-07-09,726,726,9297,8531.827490204605
2015-07-09,725,725,5971,5540.453864887993
2015-07-09,724,724,6538,6215.624409115116
2015-07-09,723,723,6290,5537.51761952368
2015-07-09,722,722,6944,6988.005035588389
2015-07-09,721,721,7066,5537.51761952368
2015-07-09,720,720,6137,5815.168130208797
2015-07-09,719,719,4569,5537.51761952368
2015-07-09,718,718,6466,6986.070211518166
2015-07-09,717,717,3979,5168.077987008842
2015-07-09,716,716,4775,5516.719675492345
2015-07-09,715,715,6072,5598.715080315983
2015-07-09,714,714,3905,5537.51761952368
2015-07-09,767,767,5423,5890.898349017973
2015-07-09,701,701,4051,5234.094546179938
2015-07-09,702,702,3937,5550.368446040209
2015-07-09,703,703,2822,6931.725864982722
2015-07-09,704,704,10065,9524.08761033693
2015-07-09,705,705,7168,5572.9115782956
2015-07-09,731,731,9292,7325.475779906735
2015-07-09,706,706,4506,5537.51761952368
2015-07-09,708,708,6381,5537.51761952368
2015-07-09,709,709,10367,6968.92585555994
2015-07-09,710,710,3368,4492.3806405853065
2015-07-09,711,711,4208,5622.5661759267105
2015-07-09,712,712,5394,5537.51761952368
2015-07-09,713,713,7678,8318.546371170125
2015-07-09,707,707,7104,7113.061168919173
2015-07-09,732,732,8842,6308.027758421086
2015-07-09,700,700,4017,5238.253633368095
2015-07-09,734,734,4536,4922.302707594801
2015-07-09,765,765,8379,7828.826075540976
2015-07-09,764,764,4135,3697.3302569644434
2015-07-09,763,763,5565,5240.068789239786
2015-07-09,762,762,3404,5209.603707165464
2015-07-09,761,761,8225,7221.319491136597
2015-07-09,760,760,7226,6960.2968708297385
2015-07-09,759,759,5980,5517.1041774504
2015-07-09,758,758,4823,4523.087866152715
2015-07-09,733,733,12909,7308.527255974969
2015-07-09,756,756,14902,14152.24582516253
2015-07-09,755,755,11310,7304.928812036121
2015-07-09,754,754,7943,5297.432230258322
2015-07-09,753,753,7965,5253.115725356232
2015-07-09,752,752,4155,5291.435802153668
2015-07-09,751,751,3377,6813.636310812061
2015-07-09,757,757,6241,5874.283626898628
2015-07-09,749,749,4245,5486.629182587918
2015-07-09,750,750,3820,5507.427126619253
2015-07-09,736,736,4267,5218.270823224919
2015-07-09,737,737,5798,5057.548778773338
2015-07-09,738,738,7397,6215.624409115116
2015-07-09,739,739,10756,5712.708291165856
2015-07-09,740,740,6346,6203.314523384587
2015-07-09,741,741,6947,6198.7433990842455
2015-07-09,735,735,4737,4156.235466705371
2015-07-09,743,743,3562,5507.427126619253
2015-07-09,744,744,5667,5318.562000303865
2015-07-09,745,745,6526,5854.445549548569
2015-07-09,746,746,5780,5507.427126619253
2015-07-09,747,747,8314,6359.507469270812
2015-07-09,748,748,5336,5403.38816074038
2015-07-09,742,742,7103,6187.270816413475
2015-07-10,376,376,6522,7039.879572974593
2015-07-10,377,377,8011,6593.216383430347
2015-07-10,378,378,6181,5605.032496417382
2015-07-10,379,379,3538,4953.640015636277
2015-07-10,380,380,12902,10915.520283277096
2015-07-10,381,381,8938,5324.964126107796
2015-07-10,384,384,9206,7112.488359215806
2015-07-10,383,383,15193,7133.7949532124085
2015-07-10,385,385,5544,5981.919807121113
2015-07-10,386,386,6079,5390.609452723929
2015-07-10,387,387,7533,7110.695720361
2015-07-10,388,388,7652,6582.487740238819
2015-07-10,382,382,7763,7012.009342905318
2015-07-10,375,375,9574,6467.271892066022
2015-07-10,359,359,5791,5909.669339981609
2015-07-10,373,373,4359,6236.231283746432
2015-07-10,389,389,10083,6775.9047077952055
2015-07-10,360,360,6419,5988.002259026615
2015-07-10,361,361,6243,6203.571509160236
2015-07-10,362,362,8203,7056.290926885795
2015-07-10,363,363,6435,7039.879572974593
2015-07-10,364,364,4816,4720.093894608758
2015-07-10,374,374,6643,7008.6340663645715
2015-07-10,365,365,4268,6068.216633799432
2015-07-10,367,367,4893,5655.557693535586
2015-07-10,368,368,7655,5390.609452723929
2015-07-10,369,369,6125,5975.138815329859
2015-07-10,370,370,6812,6240.453418043279
2015-07-10,371,371,5128,5352.360433907208
2015-07-10,372,372,8160,6223.683591486234
2015-07-10,366,366,6430,5975.138815329859
2015-07-10,390,390,10478,7022.432367098849
2015-07-10,406,406,6420,6231.471547784895
2015-07-10,392,392,6280,5560.854647671088
2015-07-10,423,423,11836,7008.6340663645715
2015-07-10,422,422,4676,4461.069872286681
2015-07-10,421,421,8622,7200.862472450855
2015-07-10,420,420,4234,4748.82811261836
2015-07-10,419,419,4974,6733.721762804915
2015-07-10,418,418,4905,5243.468973429048
2015-07-10,417,417,5483,5243.468973429048
2015-07-10,416,416,10591,7466.622509685182
2015-07-10,415,415,6168,6393.665460383877
2015-07-10,414,414,6215,6204.068946546158
2015-07-10,413,413,6456,7039.476096228148
2015-07-10,412,412,8632,7146.227479659228
2015-07-10,411,411,8652,6642.033226535542
2015-07-10,410,410,5035,5615.219019010281
2015-07-10,391,391,5333,5251.878724475074
2015-07-10,409,409,5067,5243.468973429048
