Store,Region,Product_Category,Avg_Daily_Demand,Std_Daily_Demand,Safety_Stock,Reorder_Point,Current_Inventory,Days_Of_Supply,Stockout_Risk
488,West-India,Furniture,4405.7817,849.8519,3710.0195,34550.492,31165.660036936406,7.073809346055921,0.09796769702135213
489,West-India,Pet Care,6225.418,856.1179,3737.374,47315.3,40223.34336518911,6.461147438951082,0.14988718868868048
490,West-India,Food,6272.5947,558.9129,2439.9285,46348.094,39681.92544760487,6.326237733734683,0.1438283166153975
491,West-India,Clothing & Apparel,6225.539,602.6676,2630.9392,46209.71,36339.674993490524,5.837193314292295,0.21359224595364795
492,West-India,Electronics & Gadgets,6464.204,459.81824,2007.3317,47256.76,47921.46370179049,7.413358697972906,0.0
493,West-India,Footwear & Shoes,6308.201,573.1305,2501.995,46659.402,81395.74567186322,12.903162637673107,0.0
494,West-India,Home Decor,7848.0063,517.35504,2258.508,57194.55,64920.086585221135,8.272175595858055,0.0
495,West-India,Games & Toys,6227.487,576.2135,2515.4539,46107.86,84634.00168326746,13.590394356243365,0.0
496,West-India,Sports Products,6953.561,298.98947,1305.2354,49980.16,46866.87829644754,6.739982299644029,0.062290353813785164
497,West-India,Tupperware,8109.299,1119.2339,4886.0034,61651.098,24375.584788763557,3.0058806939291918,0.6046204250137558
498,West-India,Furniture,6202.081,577.10956,2519.3657,45933.934,22833.543479008797,3.6815938517526026,0.5029046786858323
499,West-India,Pet Care,6113.716,579.0294,2527.7468,45323.758,34018.97892176641,5.5643703308453,0.24942280685331453
500,West-India,Food,6203.16,616.52185,2691.4197,46113.54,23626.66621166926,3.808811253706579,0.48764144561433787
501,West-India,Clothing & Apparel,7581.51,1332.099,5815.264,58885.836,92251.11784044238,12.16790859502869,0.0
502,West-India,Electronics & Gadgets,10037.713,663.2245,2895.2996,73159.29,96706.43793128619,9.6343100251062,0.0
503,West-India,Footwear & Shoes,6304.6587,610.4496,2664.9114,46797.52,42954.42380941133,6.813124375465657,0.08212178252893004
504,West-India,Home Decor,9584.864,4675.4756,20410.74,87504.79,46173.004320442444,4.817283070316559,0.4723374021567719
505,West-India,Games & Toys,5976.3237,577.9188,2522.8984,44357.164,44862.16152850227,7.506648493585459,0.0
506,West-India,Sports Products,6246.3813,459.74268,2007.0017,45731.668,41155.018210496695,6.588617620334494,0.1000761608210023
507,West-India,Tupperware,6199.207,623.85614,2723.4375,46117.887,45542.117523507855,7.346442423027902,0.012484726343890688
508,West-India,Furniture,6104.9316,577.57806,2521.411,45255.934,35947.18971406052,5.888221495364752,0.2056911246876818
509,West-India,Pet Care,6222.0254,588.7695,2570.2668,46124.445,44348.74135825203,7.127701764938831,0.03849810967302283
510,West-India,Food,6834.6465,459.63202,2006.5188,49849.043,70523.57870936075,10.318540815620523,0.0
511,West-India,Clothing & Apparel,5952.951,368.39777,1608.2366,43278.895,48141.99315302093,8.087080132702928,0.0
512,West-India,Electronics & Gadgets,6098.2886,553.3822,2415.7842,45103.805,30940.9770120327,5.073714803008734,0.31400516594096467
513,West-India,Footwear & Shoes,8015.653,595.4675,2599.5073,58709.08,52294.764036979584,6.524080462667387,0.10925591565862142
514,West-India,Home Decor,6096.531,583.4314,2546.9636,45222.68,24715.74085786243,4.054066455804203,0.45346580457738533
515,West-India,Games & Toys,6251.304,697.3137,3044.1157,46803.246,46386.653743972,7.420316187743531,0.008900928558321365
516,West-India,Sports Products,5349.555,709.9148,3099.1255,40546.01,37705.586564046294,7.048359223351643,0.07005436624461356
517,West-India,Tupperware,5095.9688,1416.1027,6181.9814,41853.76,40881.56503526418,8.02233432755336,0.023228418272622908
518,West-India,Furniture,6102.0615,504.26318,2201.3557,44915.785,40952.77333370599,6.7113012834121495,0.0882320504641687
519,West-India,Pet Care,6081.9927,504.79825,2203.6914,44777.64,38152.303620936415,6.272994009489766,0.14796083294224674
520,West-India,Food,6195.075,541.5332,2364.0576,45729.586,38309.59960663569,6.183879678429509,0.16225789450631434
521,West-India,Clothing & Apparel,5342.808,1070.8171,4674.641,42074.297,72956.4916000381,13.655083648870313,0.0
522,West-India,Electronics & Gadgets,6232.8237,571.6607,2495.5789,46125.344,49908.47064260422,8.007361157773472,0.0
523,West-India,Footwear & Shoes,8174.91,948.53314,4140.8115,61365.184,81528.72681988422,9.973042548675927,0.0
524,West-India,Home Decor,7238.726,1886.0583,8233.568,58904.65,96880.82846451689,13.38368484608984,0.0
525,West-India,Games & Toys,9982.737,1094.564,4778.3076,74657.47,69904.63483139976,7.002551774910003,0.06366186797084841
526,West-India,Sports Products,9386.317,773.11224,3375.0132,69079.234,54043.4966361253,5.757689030959638,0.21765929913543136
527,West-India,Tupperware,6932.677,530.20856,2314.6199,50843.36,54368.18956547767,7.8423084567169,0.0
528,West-India,Furniture,9665.128,923.92896,4033.4023,71689.3,95874.99120266744,9.919681550016207,0.0
529,West-India,Pet Care,6959.835,481.15292,2100.468,50819.312,19877.216041448257,2.85598956771394,0.6088649164341163
530,West-India,Food,4949.838,844.2403,3685.5222,38334.39,38733.7326367894,7.825252764368535,0.0
531,West-India,Clothing & Apparel,6197.765,412.87494,1802.4012,45186.758,32241.70825816983,5.202150702218992,0.28647883098948923
532,West-India,Electronics & Gadgets,9863.845,5207.438,22733.016,91779.93,156060.98863510255,15.821517163063557,0.0
533,West-India,Footwear & Shoes,6903.896,431.06635,1881.8156,50209.09,89537.36147521755,12.969106360506897,0.0
534,West-India,Home Decor,6100.816,589.51764,2573.533,45279.242,71532.11984550486,11.72500872134514,0.0
535,West-India,Games & Toys,6363.7363,405.09918,1768.4562,46314.613,70400.48887067506,11.062760183751633,0.0
536,West-India,Sports Products,6245.2583,621.91876,2714.9797,46431.79,26679.81510978281,4.272011472519127,0.4253976500050394
537,West-India,Tupperware,6093.7754,557.5919,2434.1616,45090.59,44368.435859422825,7.280943752485802,0.016015625141068596
538,West-India,Furniture,9533.562,4695.876,20499.797,87234.73,38819.19625879307,4.071846199697686,0.5550029467796778
539,West-India,Pet Care,6961.781,603.363,2633.9746,51366.438,44814.959884139374,6.437283996440487,0.12754393597688424
540,West-India,Food,6228.5107,556.47034,2429.2654,46028.84,41436.69807405109,6.652745702658644,0.09976661991237326
541,West-India,Clothing & Apparel,9402.528,4237.8447,18500.268,84317.96,162745.25564806617,17.308669551835735,0.0
542,West-India,Electronics & Gadgets,6224.6357,574.1265,2506.3433,46078.793,36640.151714967265,5.886312586395771,0.2048369899833073
543,West-India,Footwear & Shoes,9755.599,5250.4062,22920.592,91209.78,63664.11813978765,6.525905845045363,0.3020033896881246
544,West-India,Home Decor,12031.69,1128.5531,4926.6865,89148.52,91713.95295596104,7.622698862801703,0.0
545,West-India,Games & Toys,6281.2217,624.436,2725.9688,46694.52,73084.47616696286,11.635391949834657,0.0
546,West-India,Sports Products,9402.682,4237.824,18500.176,84318.95,111504.19283664064,11.858765094723436,0.0
547,West-India,Tupperware,6197.1665,614.16254,2681.12,46061.285,51998.77849373974,8.390734452747628,0.0
548,West-India,Furniture,5248.592,499.752,2181.662,38921.805,33180.66712557748,6.321822768791654,0.14750440294373932
549,West-India,Pet Care,4485.1655,690.88544,3016.053,34412.21,48453.35683015723,10.803025336470194,0.0
550,West-India,Food,8065.9033,983.8257,4294.881,60756.203,28377.99568260328,3.518266281612686,0.5329201921288876
551,West-India,Clothing & Apparel,5901.3804,376.45407,1643.4064,42953.07,63093.93571290448,10.691386039434496,0.0
552,West-India,Electronics & Gadgets,6067.849,547.6539,2390.777,44865.723,51313.41393780728,8.456606766873245,0.0
553,West-India,Footwear & Shoes,6186.6357,590.2295,2576.6406,45883.09,75341.64543438113,12.178128561960799,0.0
554,West-India,Home Decor,9651.742,4951.7285,21616.719,89178.914,122446.5562133457,12.686471917155702,0.0
555,West-India,Games & Toys,5127.924,763.1369,3331.4663,39226.934,22257.62839865059,4.34047562808455,0.43259321186918154
556,West-India,Sports Products,9770.157,5244.5054,22894.832,91285.94,110583.79986592289,11.3185281773434,0.0
557,West-India,Tupperware,8066.2007,984.0609,4295.907,60759.312,59740.086917535344,7.4062237304662775,0.016774804396686622
558,West-India,Furniture,3350.4695,873.69165,3814.0916,27267.379,9034.726603219506,2.696555408315131,0.6686617135338725
559,West-India,Pet Care,5760.3843,617.2254,2694.491,43017.184,60024.84389256694,10.420284655079612,0.0
560,West-India,Food,12578.758,2039.9578,8905.414,96956.72,166706.83360413217,13.253044226550664,0.0
561,West-India,Clothing & Apparel,7019.818,381.2166,1664.197,50802.92,45171.19855886462,6.434810615937896,0.11085431916676308
562,West-India,Electronics & Gadgets,9654.662,4951.0366,21613.7,89196.33,81322.49844459812,8.42313252637099,0.08827526699717356
563,West-India,Footwear & Shoes,5565.8228,602.7565,2631.327,41592.086,40163.62565060959,7.216116543133112,0.03434452143220092
564,West-India,Home Decor,6204.1074,551.05414,2405.621,45834.37,46102.45058652228,7.430956212004021,0.0
565,West-India,Games & Toys,8067.9297,984.4426,4297.5737,60773.082,72758.42728970328,9.018227737213815,0.0
566,West-India,Sports Products,5766.8135,615.434,2686.6707,43054.367,22922.434897580304,3.9748875164320348,0.4675932688139616
567,West-India,Tupperware,5565.9253,558.5899,2438.5183,41399.996,56466.35096083352,10.145006982426732,0.0
568,West-India,Furniture,6054.724,540.075,2357.692,44740.76,19831.2027915902,3.2753272312608375,0.5567531255669409
569,West-India,Pet Care,8143.582,1297.188,5662.8604,62667.934,53655.92322443558,6.588737366252042,0.14380576879613605
570,West-India,Food,8067.9297,984.4426,4297.5737,60773.082,95449.29723217883,11.830705141129656,0.0
571,West-India,Clothing & Apparel,7497.189,1924.6396,8401.994,60882.32,111412.88665486997,14.860621384536751,0.0
572,West-India,Electronics & Gadgets,6189.6567,605.93524,2645.2039,45972.8,52290.87843575469,8.448106356585273,0.0
573,West-India,Footwear & Shoes,5317.1655,671.3539,2930.7883,40150.95,35993.868682748805,6.769371481412193,0.10353629532773011
574,West-India,Home Decor,6845.799,445.1541,1943.3156,49863.91,51879.25134379048,7.578261156412,0.0
575,West-India,Games & Toys,5475.9946,594.36005,2594.6726,40926.633,78350.96147638783,14.30807858407949,0.0
576,West-India,Sports Products,8067.6313,984.208,4296.55,60769.97,87480.45988448782,10.843388364529325,0.0
577,West-India,Tupperware,5973.454,487.1378,2126.595,43940.773,47313.78852823785,7.920674993696159,0.0
578,West-India,Furniture,6949.809,440.87323,1924.6274,50573.293,38783.62769639322,5.580531384188436,0.2331203799531463
579,West-India,Pet Care,6805.58,1170.4738,5109.691,52748.754,52762.43546041855,7.7528197236281855,0.0
580,West-India,Food,8067.9297,984.4426,4297.5737,60773.082,62741.34982934139,7.776635674769121,0.0
581,West-India,Clothing & Apparel,6638.536,401.57715,1753.0808,48222.836,83030.37236147151,12.507331541222575,0.0
582,West-India,Electronics & Gadgets,8067.495,984.0788,4295.986,60768.45,55226.38469836644,6.845542996451113,0.09119970299774517
583,West-India,Footwear & Shoes,4264.808,768.8042,3356.2065,33209.863,56541.80746178842,13.257761208361295,0.0
584,West-India,Home Decor,5431.344,621.68414,2713.9556,40733.367,25074.51201816757,4.616630969813544,0.38442329349432525
585,West-India,Games & Toys,7892.9146,603.8716,2636.195,57886.598,51082.874814727795,6.471991364669158,0.11753537290142685
586,West-India,Sports Products,8238.249,920.9348,4020.3313,61688.074,57644.38326393808,6.9971644581199275,0.06555061097340673
587,West-India,Tupperware,6940.0815,712.90875,3112.1958,51692.766,71137.74674836216,10.250275347331389,0.0
588,West-India,Furniture,5964.451,813.86145,3552.9036,45304.06,42475.56751503862,7.121454479387731,0.06243350301294168
589,West-India,Pet Care,5319.541,543.64044,2373.2566,39610.047,33350.71219667554,6.269471764333622,0.15802391494454557
590,West-India,Food,6204.1763,568.55255,2482.0103,45911.246,57199.23936095858,9.219473605523495,0.0
591,West-India,Clothing & Apparel,6105.0923,497.02087,2169.7393,44905.383,40038.47553521641,6.558209714956289,0.10838137818811393
592,West-India,Electronics & Gadgets,4258.4463,746.2552,3257.7693,33066.895,44343.799816665494,10.413140569732962,0.0
593,West-India,Footwear & Shoes,8283.706,1786.989,7801.0815,65787.02,110270.5861124777,13.31174541738826,0.0
594,West-India,Home Decor,8270.212,1939.726,8467.854,66359.336,119000.33377667466,14.389030778561903,0.0
595,West-India,Games & Toys,9989.972,5155.7886,22507.541,92437.34,159254.0009175667,15.941386624886647,0.0
596,West-India,Sports Products,7845.9893,623.73395,2722.904,57644.83,48896.046284472795,6.231979764155993,0.15177045582573162
597,West-India,Tupperware,5194.959,670.69525,2927.9128,39292.625,29037.958738425652,5.589641578646492,0.26098195937722024
598,West-India,Furniture,5500.775,574.3306,2507.2344,41012.66,15852.841125562809,2.8819287113181615,0.6134646944341902
599,West-India,Pet Care,9353.905,4257.7617,18587.213,84064.55,111640.82355632502,11.935209978377056,0.0
600,West-India,Food,6208.044,634.0171,2767.795,46224.1,74619.91806475584,12.019875941938041,0.0
601,East-India,Clothing & Apparel,6159.787,572.893,2500.9583,45619.465,74849.08836950923,12.151245983094334,0.0
602,East-India,Electronics & Gadgets,6163.935,578.8525,2526.9744,45674.52,50181.97663775645,8.14122409803666,0.0
603,East-India,Footwear & Shoes,5824.1123,546.3702,2385.1733,43153.957,48963.40296981631,8.407015594532478,0.0
604,East-India,Home Decor,6843.349,432.46878,1887.938,49791.383,47095.558977313805,6.881945980535723,0.05414237731331725
605,East-India,Games & Toys,6202.598,623.75507,2722.996,46141.184,70823.25022244664,11.418319964012271,0.0
606,East-India,Sports Products,5671.998,435.72144,1902.1373,41606.12,27958.280215798037,4.929176629600871,0.3280248319039315
607,East-India,Tupperware,5221.443,522.7744,2282.1663,38832.27,32865.39503587773,6.29431286471077,0.1536576297857242
608,East-India,Furniture,7983.1274,1496.7177,6533.905,62415.797,78703.77550342216,9.858764761189667,0.0
609,East-India,Pet Care,4498.6577,817.2852,3567.85,35058.453,31237.915573802627,6.943830260908748,0.10897621573819431
610,East-India,Food,9288.256,4284.065,18702.041,83719.83,68635.50455424222,7.389493312134131,0.18017623672418145
611,East-India,Clothing & Apparel,6168.995,577.6459,2521.707,45704.67,62607.251831823974,10.148695313016747,0.0
612,East-India,Electronics & Gadgets,6092.6357,533.85254,2330.5276,44978.977,48406.45406026116,7.94507600792187,0.0
613,East-India,Footwear & Shoes,7040.2334,821.1215,3584.5974,52866.23,91098.28336427793,12.939668077552112,0.0
614,East-India,Home Decor,9774.809,5242.414,22885.705,91309.36,86088.97749181408,8.80722897703176,0.057172472996401685
615,East-India,Games & Toys,9439.018,4450.5107,19428.658,85501.78,44531.0669748211,4.717765022286028,0.4791796577358311
616,East-India,Sports Products,6276.4307,545.33374,2380.6487,46315.664,59880.85801915579,9.540591018079875,0.0
617,East-India,Tupperware,6246.1724,580.5838,2534.5325,46257.74,61974.42955476426,9.921985169523523,0.0
618,East-India,Furniture,6824.888,410.43436,1791.7468,49565.965,52023.37030310679,7.622596723000535,0.0
619,East-India,Pet Care,5016.57,717.3053,3131.3887,38247.375,46331.60856703321,9.235714878990768,0.0
620,East-India,Food,6385.718,569.3468,2485.4773,47185.5,56352.90737941443,8.824835261875199,0.0
621,East-India,Clothing & Apparel,6364.8247,860.71375,3757.4368,48311.21,46482.10120724613,7.302966436121508,0.03786097874094235
622,East-India,Electronics & Gadgets,5525.601,1224.7859,5346.79,44025.996,54777.86317874081,9.913466868667443,0.0
623,East-India,Footwear & Shoes,6198.823,545.78674,2382.6262,45774.387,58836.79568905802,9.491607260008777,0.0
624,East-India,Home Decor,6659.3525,422.40698,1844.0132,48459.48,41753.51651055802,6.269906310807215,0.13838291069827796
625,East-India,Games & Toys,5585.211,598.2381,2611.602,41708.08,49022.97922568114,8.777283396144094,0.0
626,East-India,Sports Products,6842.792,434.5999,1897.2413,49796.785,52470.946125974195,7.668060959018033,0.0
627,East-India,Tupperware,6251.229,476.46384,2079.998,45838.6,60038.69570269141,9.604302716341795,0.0
628,East-India,Furniture,5732.0884,474.7156,2072.366,42196.984,60180.96605061487,10.498959903004515,0.0
629,East-India,Pet Care,5585.5435,577.2966,2520.1821,41618.99,27839.52335311797,4.984210322108002,0.33108601379288916
630,East-India,Food,8128.572,2140.3772,9343.794,66243.8,72802.14232494486,8.956326439518149,0.0
631,East-India,Clothing & Apparel,6158.881,550.9679,2405.2444,45517.41,69232.52575245383,11.241088654453938,0.0
632,East-India,Electronics & Gadgets,6593.2515,354.55408,1547.8021,47700.562,93441.4141213488,14.172281251457353,0.0
633,East-India,Footwear & Shoes,6730.3696,868.37445,3790.8796,50903.465,53034.145915059344,7.879826642400605,0.0
634,East-India,Home Decor,5561.0884,1076.7772,4700.6597,43628.277,77878.39037183118,14.004163405715957,0.0
635,East-India,Games & Toys,4906.123,1239.92,5412.858,39755.72,63407.89307515548,12.924236198181722,0.0
636,East-India,Sports Products,5525.985,590.8963,2579.5515,41261.445,19447.738969227103,3.5193254144527852,0.5286704374522847
637,East-India,Tupperware,6668.1377,822.0105,3588.478,50265.44,45047.294234684465,6.755603482266324,0.10381182429876586
638,East-India,Furniture,6802.93,403.75513,1762.5887,49383.1,57311.20361217778,8.424487997276284,0.0
639,East-India,Pet Care,6629.527,437.97034,1911.955,48318.64,50813.89927973661,7.664785193202712,0.0
640,East-India,Food,7099.293,415.04205,1811.8618,51506.914,32744.61751623233,4.612377269168792,0.36426753354900954
641,East-India,Clothing & Apparel,5577.2656,692.4597,3022.9255,42063.785,64228.686899093496,11.51616064531506,0.0
642,East-India,Electronics & Gadgets,5552.0557,692.40845,3022.7017,41887.094,71481.13582018501,12.874715266792098,0.0
643,East-India,Footwear & Shoes,7310.5547,798.5951,3486.2585,54660.14,42258.40232303388,5.780464565197725,0.22688815213720687
644,East-India,Home Decor,7330.1006,1435.1299,6265.0444,57575.746,76603.59294352838,10.450551400411783,0.0
645,East-India,Games & Toys,8840.248,604.0879,2637.1394,64518.875,106736.63209698969,12.073940859014783,0.0
646,East-India,Sports Products,9150.538,3945.2324,17222.871,81276.64,74342.79650629134,8.12441801871094,0.0853116475458247
647,East-India,Tupperware,6561.134,433.9549,1894.4255,47822.363,39701.1163069247,6.050953628335853,0.16982111332648106
648,East-India,Furniture,6130.5273,402.87888,1758.7634,44672.453,37732.50698268129,6.154855017676274,0.15535180311006727
649,East-India,Pet Care,3462.7366,1142.6907,4988.4043,29227.56,31654.36336860142,9.141429822335681,0.0
650,East-India,Food,5605.146,705.30835,3079.0164,42315.04,38791.42401414413,6.920680396403241,0.08327098654337599
651,East-India,Clothing & Apparel,7740.7925,427.52444,1866.3535,56051.9,92493.36357390016,11.948823561318253,0.0
652,East-India,Electronics & Gadgets,5557.9624,1377.7822,6014.694,44920.434,42229.602001336025,7.598036644423526,0.05990217317912006
653,East-India,Footwear & Shoes,6248.69,526.12805,2296.8064,46037.633,35495.104388690954,5.680407368828878,0.2289980561499802
654,East-India,Home Decor,6561.687,436.98895,1907.6707,47839.48,47872.21691508311,7.2957178282942206,0.0
655,East-India,Games & Toys,5625.605,714.7616,3120.2842,42499.52,83146.7362980367,14.78005238311428,0.0
656,East-India,Sports Products,5441.5728,647.9702,2828.7073,40919.715,40141.22136639885,7.376768295082217,0.019024899863642482
657,East-India,Tupperware,5687.067,593.955,2592.9043,42402.375,31850.743260151088,5.600557167839741,0.24884530028916804
658,East-India,Furniture,5580.738,698.52264,3049.3933,42114.56,56442.32742358766,10.113775188416868,0.0
659,East-India,Pet Care,8435.038,2000.7305,8734.168,67779.44,51284.16654233295,6.079897449168784,0.24336689069848141
660,East-India,Food,5486.3535,728.7993,3181.5657,41586.043,43900.04015589369,8.001679080807945,0.0
661,East-India,Clothing & Apparel,6941.116,561.8576,2452.7834,51040.598,80266.7476824436,11.563953871851743,0.0
662,East-India,Electronics & Gadgets,9258.696,4000.752,17465.24,82276.12,150509.32776950923,16.255995776350193,0.0
663,East-India,Footwear & Shoes,6567.6475,454.978,1986.2017,47959.734,82257.39666072887,12.524636431838415,0.0
664,East-India,Home Decor,7893.933,2221.3171,9697.137,64954.668,97143.24840866974,12.30606430416429,0.0
665,East-India,Games & Toys,7080.675,713.9277,3116.6436,52681.367,69985.6501140457,9.884036768319634,0.0
666,East-India,Sports Products,6513.9966,700.57166,3058.3381,48656.316,25469.91348025914,3.9100286835454394,0.47653428451917335
667,East-India,Tupperware,7839.767,356.63876,1556.9028,56435.273,55947.33340704163,7.136351471400241,0.008646011629566117
668,East-India,Furniture,8310.39,1650.7802,7206.463,65379.188,44787.29026845567,5.389312915896364,0.3149610452339184
669,East-India,Pet Care,5341.7656,1112.8564,4858.163,42250.523,54804.689636927586,10.25965822619325,0.0
670,East-India,Food,5919.7573,522.86786,2282.574,43720.875,24037.106382996782,4.060488473852945,0.45021442542042484
671,East-India,Clothing & Apparel,5911.3896,512.7886,2238.5732,43618.3,80640.21997136908,13.641499675576947,0.0
672,East-India,Electronics & Gadgets,7740.7925,427.52444,1866.3535,56051.9,92570.50308368886,11.958788885925951,0.0
673,East-India,Footwear & Shoes,6580.9224,621.7551,2714.2656,48780.723,31360.37401635446,4.76534629725037,0.3571154278023712
674,East-India,Home Decor,6541.4365,704.6374,3076.0872,48866.14,44516.82494448187,6.8053591569651815,0.08900468964584059
675,East-India,Games & Toys,4972.4756,925.8826,4041.931,38849.258,50298.88258073739,10.115460943234403,0.0
676,East-India,Sports Products,8600.839,2404.722,10497.788,70703.66,47864.43702423894,5.565089378298137,0.3230274138158316
677,East-India,Tupperware,5958.167,657.0643,2868.407,44575.574,51346.528574418866,8.617839788939406,0.0
678,East-India,Furniture,6501.17,631.27985,2755.8455,48264.03,14999.817069723682,2.30724888750448,0.6892133400124202
679,East-India,Pet Care,8281.651,419.6103,1831.8043,59803.363,51784.86426338526,6.252963565764266,0.13408107132962474
680,East-India,Food,6176.1406,778.7037,3399.4229,46632.406,39591.72944177427,6.410431990734386,0.15098248995516358
681,East-India,Clothing & Apparel,5556.717,654.78406,2858.453,41755.47,40997.89522000858,7.37807894817765,0.01814309724379332
682,East-India,Electronics & Gadgets,7740.7925,427.52444,1866.3535,56051.9,48430.70416930879,6.256556326953236,0.13596674654452842
683,East-India,Footwear & Shoes,7840.3335,359.0005,1567.2128,56449.547,54003.88539611058,6.887957689939677,0.043324731805288244
684,East-India,Home Decor,5646.013,697.26953,3043.9229,42566.016,50982.87303928563,9.02988912378601,0.0
685,East-India,Games & Toys,5617.957,663.87976,2898.1602,42223.86,62293.40283824616,11.088266160053886,0.0
686,East-India,Sports Products,5268.1626,1500.4862,6550.357,43427.492,63997.353701555745,12.147945799931744,0.0
687,East-India,Tupperware,7816.529,320.70172,1400.02,56115.723,53435.77045508888,6.836253247904598,0.04775759937331278
688,East-India,Furniture,3237.7917,1113.7432,4862.034,27526.578,9258.038134097616,2.859368005889298,0.6636691239987674
689,East-India,Pet Care,6058.139,761.6045,3324.7764,45731.75,44261.57812564438,7.306134269207312,0.03214772831469645
690,East-India,Food,7740.3584,426.41644,1861.5165,56044.023,52048.52375019637,6.724304104665631,0.07129216359277611
691,East-India,Clothing & Apparel,6682.7227,740.0809,3230.8152,50009.875,61448.08904149381,9.195067968895078,0.0
692,East-India,Electronics & Gadgets,6364.8247,860.71375,3757.4368,48311.21,96372.86535959622,15.141479898595273,0.0
693,East-India,Footwear & Shoes,5721.671,707.9855,3090.7031,43142.4,17954.12722591054,3.137916798188014,0.5838403084631347
694,East-India,Home Decor,5848.4097,786.595,3433.872,44372.74,39515.23066072576,6.756577070369638,0.10947053999092071
695,East-India,Games & Toys,5614.2417,675.8889,2950.586,42250.277,21792.27735335342,3.881606550068182,0.4842098390017525
696,East-India,Sports Products,7541.369,392.24857,1712.357,54501.94,36890.40668455967,4.89173862154987,0.3231359152955005
697,East-India,Tupperware,7451.604,1198.402,5231.6113,57392.836,59109.58012586071,7.932463949355672,0.0
698,East-India,Furniture,11163.421,933.5348,4075.3364,82219.28,30428.612065516758,2.725742614414523,0.6299090480614392
699,East-India,Pet Care,7486.0034,614.96844,2684.6384,55086.66,53926.32656113698,7.2036203499048534,0.02106378553032267
700,East-India,Food,5656.592,702.7572,3067.8792,42664.02,39215.48642474985,6.932705741010789,0.08083000955815273
701,East-India,Clothing & Apparel,5603.516,694.69025,3032.663,42257.277,52842.46064256903,9.430232656478626,0.0
702,East-India,Electronics & Gadgets,5876.9214,620.99396,2710.9426,43849.39,26692.394161319007,4.541900836319017,0.391271035221621
703,East-India,Footwear & Shoes,7740.5166,426.8175,1863.2675,56046.883,72874.01281730631,9.414618761052198,0.0
704,East-India,Home Decor,10886.714,1457.9329,6364.5903,82571.59,36142.777381960994,3.3198977967901904,0.5622855786047972
705,East-India,Games & Toys,6169.7363,588.6599,2569.7886,45757.945,50230.572289057964,8.141445536348094,0.0
706,East-India,Sports Products,6009.794,572.45905,2499.064,44567.62,32942.33064057255,5.4814409512770075,0.2608461068344466
707,East-India,Tupperware,7664.4663,375.76807,1640.4115,55291.676,40060.03873144875,5.226722529464524,0.2754779419249662
708,East-India,Furniture,5862.699,608.3626,2655.8005,43694.695,61080.564756571155,10.418505619599957,0.0
709,East-India,Pet Care,7541.369,392.24857,1712.357,54501.94,48281.847324086884,6.402265480414537,0.11412610123003486
710,East-India,Food,5075.004,836.62305,3652.269,39177.297,30899.977432952346,6.088660817560793,0.21127847254131552
711,East-India,Clothing & Apparel,6288.317,543.42676,2372.3237,46390.543,47273.282461254894,7.517636794412662,0.0
712,East-India,Electronics & Gadgets,6094.565,613.8835,2679.9019,45341.855,68424.17737449982,11.227081511533084,0.0
713,East-India,Footwear & Shoes,9315.084,971.8131,4242.44,69448.02,95425.38920331941,10.244179157523938,0.0
714,East-India,Home Decor,5850.6562,596.1017,2602.2756,43556.87,50273.56971171049,8.592808663423096,0.0
715,East-India,Games & Toys,5434.9053,1445.2029,6309.018,44353.355,44625.04250307006,8.210822499735189,0.0
716,East-India,Sports Products,6314.0054,724.725,3163.779,47361.816,27256.69947595919,4.316863523864507,0.4245005461327214
717,East-India,Tupperware,5958.376,980.44135,4280.1064,45988.74,49610.88813976879,8.326243314439223,0.0
718,East-India,Furniture,9259.363,4000.6792,17464.924,82280.47,122422.47748152135,13.221479032950795,0.0
719,East-India,Pet Care,6020.347,572.0428,2497.2468,44639.676,56151.25886716897,9.326913764362573,0.0
720,East-India,Food,6651.8745,626.2889,2734.0574,49297.18,38988.010113362696,5.861206498209893,0.20912290803425698
721,East-India,Clothing & Apparel,6757.7876,1044.2787,4558.7876,51863.3,64273.88344267969,9.511083696233852,0.0
722,East-India,Electronics & Gadgets,7740.6533,427.20477,1864.958,56049.53,70099.06273684319,9.055962053344253,0.0
723,East-India,Footwear & Shoes,6543.2007,848.28485,3703.1787,49505.586,74159.30834215794,11.333797009788045,0.0
724,East-India,Home Decor,6965.167,404.51404,1765.9019,50522.07,31065.392211083283,4.4601073091180545,0.385112446522264
725,East-India,Games & Toys,5894.5747,782.34705,3415.3276,44677.35,41132.36178731529,6.978003305013881,0.07934646193666058
726,East-India,Sports Products,8178.3013,2498.507,10907.206,68155.31,39394.11200320436,4.816906433854361,0.4219949911724877
727,East-India,Tupperware,4179.8677,748.6996,3268.44,32527.514,23646.832312580253,5.657316007775408,0.273020601847397
728,East-India,Furniture,5700.0244,779.7437,3403.9631,43304.137,33458.71452273108,5.869924774389609,0.22735523536614013
729,East-India,Pet Care,6988.3506,435.50174,1901.1783,50819.633,61945.10661134808,8.864052518486812,0.0
730,East-India,Food,9220.029,3862.108,16859.992,81400.195,44877.87549693327,4.867433069018989,0.4486760710506339
731,East-India,Clothing & Apparel,7732.56,631.70825,2757.7158,56885.637,59113.667478959534,7.644773145119289,0.0
732,East-India,Electronics & Gadgets,5889.3022,1358.138,5928.9365,47154.055,68683.99697322254,11.662501617874883,0.0
